#Frequency (Hz), B_1re (), B_1im (), B_1dB (dB), B_1Ph (rad), Power (dBm)
8.4523000000e+09, 5.6195520000e-05, 2.3539230000e-04, -7.2323435261e+01, 2.6469192482e+01, -2.0000000000e+01
8.4524000000e+09, 1.9222190000e-05, 2.3707910000e-04, -7.2473678205e+01, 2.6622635299e+01, -2.0000000000e+01
8.4525000000e+09, 9.8801140000e-05, 2.1460970000e-04, -7.2532180369e+01, 2.6272088584e+01, -2.0000000000e+01
8.4526000000e+09, 1.8267900000e-04, 1.4879600000e-04, -7.2556141687e+01, 2.5816274324e+01, -2.0000000000e+01
8.4527000000e+09, -1.8503520000e-06, 2.3803740000e-04, -7.2466833625e+01, 2.6711310766e+01, -2.0000000000e+01
8.4528000000e+09, 1.3841760000e-04, 2.0009940000e-04, -7.2276841484e+01, 2.6098373911e+01, -2.0000000000e+01
8.4529000000e+09, -2.1306920000e-04, 1.2193480000e-04, -7.2199234572e+01, 2.7754547719e+01, -2.0000000000e+01
8.4530000000e+09, 6.7426690000e-05, 2.3268730000e-04, -7.2314378285e+01, 2.6421488771e+01, -2.0000000000e+01
8.4531000000e+09, 1.8069890000e-04, 1.5830860000e-04, -7.2387210425e+01, 2.5852188555e+01, -2.0000000000e+01
8.4532000000e+09, -4.9817130000e-06, 2.3328490000e-04, -7.2640287404e+01, 2.6724888942e+01, -2.0000000000e+01
8.4533000000e+09, 1.1035600000e-04, 2.0132060000e-04, -7.2781199138e+01, 2.6202107728e+01, -2.0000000000e+01
8.4534000000e+09, 1.2607290000e-04, 1.8096660000e-04, -7.3129770910e+01, 2.6095054085e+01, -2.0000000000e+01
8.4535000000e+09, -1.3273820000e-04, 1.7252090000e-04, -7.3243784479e+01, 2.7359341749e+01, -2.0000000000e+01
8.4536000000e+09, 1.7564050000e-04, 1.2006580000e-04, -7.3442338143e+01, 2.5732367537e+01, -2.0000000000e+01
8.4537000000e+09, 1.9503040000e-04, 4.6602340000e-05, -7.3956806699e+01, 2.5367292315e+01, -2.0000000000e+01
8.4538000000e+09, 1.1629130000e-04, 1.6078420000e-04, -7.4047769468e+01, 2.6077360535e+01, -2.0000000000e+01
8.4539000000e+09, 1.9169060000e-04, 3.0099050000e-05, -7.4242207285e+01, 2.5288488472e+01, -2.0000000000e+01
8.4540000000e+09, 1.6777970000e-04, 9.0000850000e-05, -7.4406898238e+01, 2.5625100733e+01, -2.0000000000e+01
8.4541000000e+09, 1.2071260000e-04, 1.3937560000e-04, -7.4685582592e+01, 2.5989773041e+01, -2.0000000000e+01
8.4542000000e+09, 1.7707420000e-04, 4.4612330000e-05, -7.4769623456e+01, 2.5379546299e+01, -2.0000000000e+01
8.4543000000e+09, 1.5516800000e-04, -9.0828450000e-05, -7.4904357313e+01, 2.4603159304e+01, -2.0000000000e+01
8.4544000000e+09, 1.3604870000e-04, -1.0755200000e-04, -7.5217700835e+01, 2.4463794982e+01, -2.0000000000e+01
8.4545000000e+09, 1.0250390000e-04, 1.3481760000e-04, -7.5423779286e+01, 2.6053467201e+01, -2.0000000000e+01
8.4546000000e+09, 5.1810750000e-05, -1.6112870000e-04, -7.5429237054e+01, 2.3873052204e+01, -2.0000000000e+01
8.4547000000e+09, 1.4266410000e-04, -7.8143780000e-05, -7.5774184361e+01, 2.4631629698e+01, -2.0000000000e+01
8.4548000000e+09, 1.4084160000e-04, -7.3633610000e-05, -7.5975964878e+01, 2.4651011391e+01, -2.0000000000e+01
8.4549000000e+09, -5.4006290000e-05, 1.4976820000e-04, -7.5960701268e+01, 2.7049623470e+01, -2.0000000000e+01
8.4550000000e+09, -1.5389700000e-04, 2.7017710000e-05, -7.6123567324e+01, 2.8100547728e+01, -2.0000000000e+01
8.4551000000e+09, 1.5076980000e-04, -2.9305920000e-05, -7.6272652559e+01, 3.1223945178e+01, -2.0000000000e+01
8.4552000000e+09, 1.3110140000e-04, 7.3296020000e-05, -7.6466631449e+01, 3.1925713342e+01, -2.0000000000e+01
8.4553000000e+09, 1.4434830000e-04, -4.2525220000e-05, -7.6450310111e+01, 3.1129429859e+01, -2.0000000000e+01
8.4554000000e+09, 7.5852930000e-05, 1.2412300000e-04, -7.6744805167e+01, 3.2438173545e+01, -2.0000000000e+01
8.4555000000e+09, 1.3577570000e-04, 4.6548630000e-05, -7.6860945030e+01, 3.1746203865e+01, -2.0000000000e+01
8.4556000000e+09, 1.0096650000e-04, -1.0010580000e-04, -7.6943175467e+01, 3.0634808896e+01, -2.0000000000e+01
8.4557000000e+09, 1.3557310000e-04, 3.8139240000e-05, -7.7025750848e+01, 3.1690157594e+01, -2.0000000000e+01
8.4558000000e+09, 2.9092310000e-05, -1.3650810000e-04, -7.7103926802e+01, 3.0055106664e+01, -2.0000000000e+01
8.4559000000e+09, 9.3504740000e-05, -1.0228600000e-04, -7.7165729753e+01, 3.0585708178e+01, -2.0000000000e+01
8.4560000000e+09, 5.3449340000e-05, 1.2581000000e-04, -7.7285071757e+01, 3.2584986266e+01, -2.0000000000e+01
8.4561000000e+09, 8.4115690000e-05, -1.0976980000e-04, -7.7184017740e+01, 3.0498976752e+01, -2.0000000000e+01
8.4562000000e+09, -8.0569520000e-06, 1.3435770000e-04, -7.7419159684e+01, 3.3046617571e+01, -2.0000000000e+01
8.4563000000e+09, 8.8746160000e-05, 9.6583680000e-05, -7.7643632920e+01, 3.2243589090e+01, -2.0000000000e+01
8.4564000000e+09, 2.6745290000e-05, -1.3000800000e-04, -7.7540584167e+01, 3.0048019997e+01, -2.0000000000e+01
8.4565000000e+09, -1.5339620000e-05, 1.2610650000e-04, -7.7921461638e+01, 3.3107768391e+01, -2.0000000000e+01
8.4566000000e+09, 3.6985160000e-05, -1.2280910000e-04, -7.7838347022e+01, 3.0137650671e+01, -2.0000000000e+01
8.4567000000e+09, 1.2422630000e-04, 2.0220950000e-05, -7.8002157493e+01, 3.1577286464e+01, -2.0000000000e+01
8.4568000000e+09, -8.5781250000e-05, 9.1126590000e-05, -7.8051395189e+01, 3.3741914823e+01, -2.0000000000e+01
8.4569000000e+09, 1.1205950000e-04, 5.7097060000e-05, -7.8008647433e+01, 3.1887164675e+01, -2.0000000000e+01
8.4570000000e+09, 9.4587610000e-05, 8.5201890000e-05, -7.7903193947e+01, 3.2149168106e+01, -2.0000000000e+01
8.4571000000e+09, 1.0735440000e-04, -5.5353480000e-05, -7.8359752215e+01, 3.0939865539e+01, -2.0000000000e+01
8.4572000000e+09, -9.6231950000e-05, 7.2399980000e-05, -7.8385617584e+01, 3.3912516623e+01, -2.0000000000e+01
8.4573000000e+09, -3.5608350000e-05, 1.1508050000e-04, -7.8382884100e+01, 3.3286800421e+01, -2.0000000000e+01
8.4574000000e+09, 1.0813900000e-04, -5.1739020000e-05, -7.8425139320e+01, 3.0969667711e+01, -2.0000000000e+01
8.4575000000e+09, 7.9971580000e-05, 8.4111580000e-05, -7.8706255853e+01, 3.2226550456e+01, -2.0000000000e+01
8.4576000000e+09, 1.1834660000e-04, 1.3036370000e-05, -7.8484504413e+01, 3.1525638374e+01, -2.0000000000e+01
8.4577000000e+09, 9.6163350000e-05, -6.5180410000e-05, -7.8697989294e+01, 3.0820249442e+01, -2.0000000000e+01
8.4578000000e+09, 6.4109390000e-05, -9.6968000000e-05, -7.8692544290e+01, 3.0429296652e+01, -2.0000000000e+01
8.4579000000e+09, -1.1831960000e-04, -1.1984860000e-05, -7.8494534038e+01, 2.8375281838e+01, -2.0000000000e+01
8.4580000000e+09, 9.1850320000e-05, 7.0014330000e-05, -7.8748934077e+01, 2.5784046153e+01, -2.0000000000e+01
8.4581000000e+09, -2.0852560000e-05, -1.1239070000e-04, -7.8838407702e+01, 2.3378494587e+01, -2.0000000000e+01
8.4582000000e+09, 1.1154940000e-04, 2.5215920000e-05, -7.8834217657e+01, 2.5355056370e+01, -2.0000000000e+01
8.4583000000e+09, 1.0537850000e-04, -3.8593460000e-05, -7.8998334345e+01, 2.4781675616e+01, -2.0000000000e+01
8.4584000000e+09, 4.8848250000e-05, -1.0319360000e-04, -7.8848866120e+01, 2.4004058471e+01, -2.0000000000e+01
8.4585000000e+09, 1.0909230000e-04, 3.1494930000e-05, -7.8896439782e+01, 2.5413798939e+01, -2.0000000000e+01
8.4586000000e+09, -6.9415850000e-05, 8.7142910000e-05, -7.9061425931e+01, 2.7376186496e+01, -2.0000000000e+01
8.4587000000e+09, -2.1565650000e-05, -1.0963840000e-04, -7.9035886343e+01, 2.9650911691e+01, -2.0000000000e+01
8.4588000000e+09, 7.4150190000e-05, -8.3603510000e-05, -7.9035141502e+01, 3.0570675394e+01, -2.0000000000e+01
8.4589000000e+09, 9.5967080000e-06, -1.1255790000e-04, -7.8941024387e+01, 2.9930184702e+01, -2.0000000000e+01
8.4590000000e+09, 8.8894620000e-05, 6.8396660000e-05, -7.9003070495e+01, 3.2071736524e+01, -2.0000000000e+01
8.4591000000e+09, 1.0039480000e-04, -4.4386910000e-05, -7.9190376907e+01, 3.0999641903e+01, -2.0000000000e+01
8.4592000000e+09, -8.3968940000e-05, -7.1212270000e-05, -7.9164267850e+01, 2.8977711478e+01, -2.0000000000e+01
8.4593000000e+09, -7.3808770000e-05, -8.1825210000e-05, -7.9156704456e+01, 2.9111194855e+01, -2.0000000000e+01
8.4594000000e+09, -1.0717120000e-04, -2.1303620000e-05, -7.9230134842e+01, 2.8470557247e+01, -2.0000000000e+01
8.4595000000e+09, -2.2120010000e-05, -1.0523480000e-04, -7.9369047622e+01, 2.9637949609e+01, -2.0000000000e+01
8.4596000000e+09, 7.1437230000e-06, -1.0791010000e-04, -7.9319766594e+01, 2.9911234443e+01, -2.0000000000e+01
8.4597000000e+09, -8.5731510000e-05, -6.4421070000e-05, -7.9393034411e+01, 2.8918748381e+01, -2.0000000000e+01
8.4598000000e+09, 8.4376240000e-05, -6.9400800000e-05, -7.9231477059e+01, 3.0727606369e+01, -2.0000000000e+01
8.4599000000e+09, 1.2331690000e-05, -1.0603850000e-04, -7.9432386396e+01, 2.9960904611e+01, -2.0000000000e+01
8.4600000000e+09, -5.7809950000e-05, -9.1894570000e-05, -7.9286113695e+01, 2.9283595214e+01, -2.0000000000e+01

8.4400000000e+09, -8.1444030000e-05, -5.9498200000e-05, -7.9925438763e+01, -2.5106620864e+00, -2.0000000000e+01
8.4401000000e+09, 9.7885360000e-05, -2.3678250000e-05, -7.9938676915e+01, -2.3733861533e-01, -2.0000000000e+01
8.4402000000e+09, 1.2018470000e-05, -1.0281310000e-04, -7.9700087507e+01, -1.4544281656e+00, -2.0000000000e+01
8.4403000000e+09, -9.8588070000e-05, -2.4396270000e-05, -7.9865397974e+01, -2.8990091942e+00, -2.0000000000e+01
8.4404000000e+09, -7.4188570000e-05, 7.1628970000e-05, -7.9732766655e+01, -3.9094391757e+00, -2.0000000000e+01
8.4405000000e+09, 7.9189750000e-05, 6.5699430000e-05, -7.9752093821e+01, -5.5906273315e+00, -2.0000000000e+01
8.4406000000e+09, -1.0398760000e-04, 6.3914460000e-06, -7.9643993181e+01, -3.2029789701e+00, -2.0000000000e+01
8.4407000000e+09, 1.0243640000e-04, 3.7072680000e-06, -7.9785229260e+01, -6.2470101712e+00, -2.0000000000e+01
8.4408000000e+09, 2.3940950000e-05, 1.0056390000e-04, -7.9711739762e+01, -4.9461054757e+00, -2.0000000000e+01
8.4409000000e+09, -7.8186810000e-05, 7.0544220000e-05, -7.9550816030e+01, -3.8756506628e+00, -2.0000000000e+01
8.4410000000e+09, -6.5530800000e-05, -8.1712130000e-05, -7.9597475329e+01, -2.2467382516e+00, -2.0000000000e+01
8.4411000000e+09, -8.8033170000e-05, 5.5449970000e-05, -7.9655906229e+01, -3.7036905352e+00, -2.0000000000e+01
8.4412000000e+09, -1.5269090000e-05, 1.0389790000e-04, -7.9575064429e+01, -4.5664710568e+00, -2.0000000000e+01
8.4413000000e+09, -2.9985690000e-05, -1.0176120000e-04, -7.9486744339e+01, -1.8573535112e+00, -2.0000000000e+01
8.4414000000e+09, -1.0430120000e-04, -1.7779950000e-05, -7.9509810639e+01, -2.9727483008e+00, -2.0000000000e+01
8.4415000000e+09, 1.0626290000e-04, -1.1090770000e-05, -7.9425313474e+01, -1.0399452145e-01, -2.0000000000e+01
8.4416000000e+09, -5.7197570000e-05, 9.2040120000e-05, -7.9302229472e+01, 2.1268327822e+00, -2.0000000000e+01
8.4417000000e+09, -1.0211130000e-04, 3.7953890000e-05, -7.9256511764e+01, 2.7857258419e+00, -2.0000000000e+01
8.4418000000e+09, -6.7818280000e-05, 8.7457090000e-05, -7.9119326348e+01, 2.2303851860e+00, -2.0000000000e+01
8.4419000000e+09, -9.5053230000e-05, -5.1923440000e-05, -7.9306590361e+01, 3.6415571954e+00, -2.0000000000e+01
8.4420000000e+09, 7.0345890000e-05, -8.4499330000e-05, -7.9176210822e+01, 5.4066366341e+00, -2.0000000000e+01
8.4421000000e+09, -5.5693830000e-05, 9.5057670000e-05, -7.9158613351e+01, 8.3839653756e+00, -2.0000000000e+01
8.4422000000e+09, -1.0944520000e-04, 4.1080880000e-06, -7.9209951064e+01, 9.3872600038e+00, -2.0000000000e+01
8.4423000000e+09, -7.6186680000e-05, 7.8499300000e-05, -7.9220310290e+01, 8.6244304935e+00, -2.0000000000e+01
8.4424000000e+09, 2.7955950000e-05, 1.0724730000e-04, -7.9106772158e+01, 7.5989878804e+00, -2.0000000000e+01
8.4425000000e+09, 5.2559720000e-05, 9.7472510000e-05, -7.9113885970e+01, 7.3594477550e+00, -2.0000000000e+01
8.4426000000e+09, -9.8595480000e-05, 5.2590700000e-05, -7.9035470913e+01, 8.9347697517e+00, -2.0000000000e+01
8.4427000000e+09, 6.0421060000e-05, 9.4765160000e-05, -7.8985574498e+01, 7.2863819573e+00, -2.0000000000e+01
8.4428000000e+09, -3.9571360000e-05, 1.0516750000e-04, -7.8987309271e+01, 8.2138651369e+00, -2.0000000000e+01
8.4429000000e+09, -1.1357780000e-04, -3.7286990000e-06, -7.8889452764e+01, 9.4575956443e+00, -2.0000000000e+01
8.4430000000e+09, -1.1115260000e-04, -2.3547110000e-05, -7.8890950566e+01, 9.6335364617e+00, -2.0000000000e+01
8.4431000000e+09, 2.6122470000e-06, 1.1331470000e-04, -7.8911967523e+01, 7.8309326880e+00, -2.0000000000e+01
8.4432000000e+09, -2.7113890000e-05, 1.1342250000e-04, -7.8664666309e+01, 8.0886301741e+00, -2.0000000000e+01
8.4433000000e+09, -1.0635810000e-04, -3.8834280000e-05, -7.8921070039e+01, 9.7748654288e+00, -2.0000000000e+01
8.4434000000e+09, -3.4910380000e-06, 1.1804110000e-04, -7.8555538072e+01, 7.8835477826e+00, -2.0000000000e+01
8.4435000000e+09, 9.3434650000e-05, 6.6234230000e-05, -7.8821652482e+01, 6.8998481349e+00, -2.0000000000e+01
8.4436000000e+09, 9.3820020000e-05, 6.7769960000e-05, -7.8730584612e+01, 6.9087477940e+00, -2.0000000000e+01
8.4437000000e+09, -6.1599750000e-05, 9.6559920000e-05, -7.8821208739e+01, 8.4218343664e+00, -2.0000000000e+01
8.4438000000e+09, -1.0939190000e-04, -3.1602380000e-05, -7.8872174898e+01, 9.7060124876e+00, -2.0000000000e+01
8.4439000000e+09, 1.1553840000e-04, -1.7922910000e-05, -7.8642202842e+01, 1.2412472117e+01, -2.0000000000e+01
8.4440000000e+09, 1.8372860000e-05, 1.1753120000e-04, -7.8492084203e+01, 1.3982098689e+01, -2.0000000000e+01
8.4441000000e+09, 7.6586080000e-05, 9.1674320000e-05, -7.8455879390e+01, 1.3441201539e+01, -2.0000000000e+01
8.4442000000e+09, -1.1558320000e-04, -2.6438300000e-05, -7.8520622557e+01, 1.5932832978e+01, -2.0000000000e+01
8.4443000000e+09, 1.1898680000e-04, 1.8524570000e-05, -7.8386015003e+01, 1.9004001984e+01, -2.0000000000e+01
8.4444000000e+09, 1.1992600000e-04, 8.0800650000e-06, -7.8402063071e+01, 1.8916829672e+01, -2.0000000000e+01
8.4445000000e+09, -1.0249770000e-04, 6.2420710000e-05, -7.8415734680e+01, 2.1444140466e+01, -2.0000000000e+01
8.4446000000e+09, 1.2116180000e-04, -1.5875810000e-05, -7.8258755293e+01, 1.8719268336e+01, -2.0000000000e+01
8.4447000000e+09, 7.3908230000e-05, 1.0172170000e-04, -7.8010755273e+01, 1.9792013843e+01, -2.0000000000e+01
8.4448000000e+09, -2.6627700000e-05, 1.2016910000e-04, -7.8195974864e+01, 2.0638414115e+01, -2.0000000000e+01
8.4449000000e+09, 8.8036350000e-05, 8.3722390000e-05, -7.8309184236e+01, 1.9609842971e+01, -2.0000000000e+01
8.4450000000e+09, 4.4783090000e-05, 1.1448520000e-04, -7.8206669574e+01, 2.0047481689e+01, -2.0000000000e+01
8.4451000000e+09, 1.2278970000e-04, 3.0601160000e-05, -7.7955071885e+01, 1.9093796583e+01, -2.0000000000e+01
8.4452000000e+09, -1.2215540000e-04, 4.7283220000e-06, -7.8255244583e+01, 2.1952460456e+01, -2.0000000000e+01
8.4453000000e+09, 8.9369450000e-05, 8.9090400000e-05, -7.7979478866e+01, 1.9633390429e+01, -2.0000000000e+01
8.4454000000e+09, 1.2412610000e-04, 3.3572910000e-05, -7.7816107988e+01, 1.9113709701e+01, -2.0000000000e+01
8.4455000000e+09, -1.2857750000e-04, 5.1056710000e-06, -7.7809857906e+01, 2.1951460527e+01, -2.0000000000e+01
8.4456000000e+09, 1.1517310000e-04, -6.1954300000e-05, -7.7669231780e+01, 2.4639217172e+01, -2.0000000000e+01
8.4457000000e+09, 7.5795320000e-05, 1.0740040000e-04, -7.7624618802e+01, 2.6088978561e+01, -2.0000000000e+01
8.4458000000e+09, 1.2927620000e-04, -2.3617180000e-05, -7.7627049697e+01, 2.4952046102e+01, -2.0000000000e+01
8.4459000000e+09, 6.5426040000e-05, -1.1392610000e-04, -7.7629661792e+01, 2.4083241606e+01, -2.0000000000e+01
8.4460000000e+09, 1.3169480000e-04, 3.3942770000e-05, -7.7329308246e+01, 2.5384989463e+01, -2.0000000000e+01
8.4461000000e+09, -8.7218600000e-05, -1.0258940000e-04, -7.7415622135e+01, 2.2857351191e+01, -2.0000000000e+01
8.4462000000e+09, 1.3516620000e-04, 2.2327750000e-05, -7.7265720541e+01, 2.5296450253e+01, -2.0000000000e+01
8.4463000000e+09, -1.3862030000e-04, -1.5768800000e-05, -7.7107624905e+01, 2.8387602326e+01, -2.0000000000e+01
8.4464000000e+09, 9.6816240000e-05, -1.0262310000e-04, -7.7010403276e+01, 3.0601420675e+01, -2.0000000000e+01
8.4465000000e+09, 1.3060180000e-04, -5.9136740000e-05, -7.6871039821e+01, 3.0990745012e+01, -2.0000000000e+01
8.4466000000e+09, 8.4437710000e-05, -1.1657930000e-04, -7.6836006061e+01, 3.0471975611e+01, -2.0000000000e+01
8.4467000000e+09, 1.3805080000e-04, -5.4394800000e-05, -7.6572454546e+01, 3.1040585788e+01, -2.0000000000e+01
8.4468000000e+09, 9.1572870000e-05, -1.1516400000e-04, -7.6645754517e+01, 3.0516907976e+01, -2.0000000000e+01
8.4469000000e+09, 1.0542690000e-04, -1.0491600000e-04, -7.6551717191e+01, 3.0632957259e+01, -2.0000000000e+01
8.4470000000e+09, 1.3859270000e-04, -6.1685510000e-05, -7.6380260334e+01, 3.0997167568e+01, -2.0000000000e+01
8.4471000000e+09, 5.1063210000e-05, -1.4458700000e-04, -7.6286946901e+01, 3.0184622714e+01, -2.0000000000e+01
8.4472000000e+09, 5.0044850000e-05, -1.5093770000e-04, -7.5971082510e+01, 3.0165283594e+01, -2.0000000000e+01
8.4473000000e+09, 1.2422310000e-04, -9.9986220000e-05, -7.5946771610e+01, 3.0738209579e+01, -2.0000000000e+01
8.4474000000e+09, -7.5870710000e-05, -1.4333540000e-04, -7.5800211085e+01, 2.9358300388e+01, -2.0000000000e+01
8.4475000000e+09, 1.1235270000e-04, -1.2143040000e-04, -7.5627494609e+01, 3.0591718288e+01, -2.0000000000e+01
8.4476000000e+09, 1.0061540000e-04, 1.3667370000e-04, -7.5405598783e+01, 3.2352130339e+01, -2.0000000000e+01
8.4477000000e+09, 6.7965400000e-05, -1.5992920000e-04, -7.5200413123e+01, 3.0246976971e+01, -2.0000000000e+01
8.4478000000e+09, -3.7079890000e-05, -1.6882580000e-04, -7.5246620101e+01, 2.9628929010e+01, -2.0000000000e+01
8.4479000000e+09, 1.0380350000e-04, 1.4745130000e-04, -7.4878888280e+01, 3.2373327421e+01, -2.0000000000e+01
8.4480000000e+09, -3.6442270000e-05, 1.7944020000e-04, -7.4746075800e+01, 3.3187086517e+01, -2.0000000000e+01
8.4481000000e+09, 1.0919890000e-04, -1.4963570000e-04, -7.4645129280e+01, 3.0475554660e+01, -2.0000000000e+01
8.4482000000e+09, -5.4595100000e-05, -1.8421800000e-04, -7.4327748164e+01, 2.9557014936e+01, -2.0000000000e+01
8.4483000000e+09, 8.4086200000e-06, 1.9569720000e-04, -7.4160297182e+01, 2.6660596466e+01, -2.0000000000e+01
8.4484000000e+09, -2.7608040000e-05, -1.9580220000e-04, -7.4078154076e+01, 2.9705053977e+01, -2.0000000000e+01
8.4485000000e+09, 1.6169340000e-04, -1.2659950000e-04, -7.3749738558e+01, 3.0751662408e+01, -2.0000000000e+01
8.4486000000e+09, -1.2579020000e-04, -1.6854400000e-04, -7.3542805632e+01, 2.9203979158e+01, -2.0000000000e+01
8.4487000000e+09, 7.5190880000e-05, -1.9950780000e-04, -7.3423989363e+01, 3.0205549748e+01, -2.0000000000e+01
8.4488000000e+09, -5.0099390000e-05, -2.1402120000e-04, -7.3159178100e+01, 2.9615184487e+01, -2.0000000000e+01
8.4489000000e+09, 7.3033260000e-05, -2.1468770000e-04, -7.2888285237e+01, 3.0173033388e+01, -2.0000000000e+01
8.4490000000e+09, 1.4895990000e-04, -1.7910820000e-04, -7.2654497886e+01, 3.0538889288e+01, -2.0000000000e+01
8.4491000000e+09, 9.7939760000e-05, -2.1687030000e-04, -7.2469923709e+01, 3.0269318237e+01, -2.0000000000e+01
8.4492000000e+09, -8.8755680000e-05, -2.2923430000e-04, -7.2187766206e+01, 2.9475721352e+01, -2.0000000000e+01
8.4493000000e+09, 2.4529460000e-04, 6.0904670000e-05, -7.1946431176e+01, 3.1659296960e+01, -2.0000000000e+01
8.4494000000e+09, -6.9547060000e-05, -2.5262440000e-04, -7.1633222554e+01, 2.9576486721e+01, -2.0000000000e+01
8.4495000000e+09, -1.8895630000e-04, -1.9259370000e-04, -7.1378876120e+01, 2.9069264977e+01, -2.0000000000e+01
8.4496000000e+09, -6.0157550000e-05, -2.7155010000e-04, -7.1114925908e+01, 2.9627117299e+01, -2.0000000000e+01
8.4497000000e+09, -2.3339120000e-04, -1.6036560000e-04, -7.0958874884e+01, 2.8876356855e+01, -2.0000000000e+01
8.4498000000e+09, -2.5946930000e-04, -1.3344260000e-04, -7.0699110145e+01, 2.8749348435e+01, -2.0000000000e+01
8.4499000000e+09, -2.8469230000e-04, -9.4517850000e-05, -7.0458379407e+01, 2.8594883977e+01, -2.0000000000e+01
8.4500000000e+09, -3.0218040000e-04, 1.2952180000e-05, -7.0386702687e+01, 2.8231497693e+01, -2.0000000000e+01
8.4501000000e+09, -2.9462050000e-04, -1.0125480000e-04, -7.0129875742e+01, 2.8605366221e+01, -2.0000000000e+01
8.4502000000e+09, -3.0556070000e-04, -8.7662740000e-05, -6.9954546681e+01, 2.8553721487e+01, -2.0000000000e+01
8.4503000000e+09, -3.1193880000e-04, -8.4246520000e-05, -6.9812858110e+01, 2.8538114569e+01, -2.0000000000e+01
8.4504000000e+09, -3.2298610000e-04, -7.5450830000e-05, -6.9585565901e+01, 2.8503822448e+01, -2.0000000000e+01
8.4505000000e+09, -3.3454160000e-04, 4.7472360000e-05, -6.9424415053e+01, 2.8133372296e+01, -2.0000000000e+01
8.4506000000e+09, -3.2121650000e-04, -1.1538000000e-04, -6.9337017202e+01, 2.8619178401e+01, -2.0000000000e+01
8.4507000000e+09, -3.5092240000e-04, -2.1781610000e-06, -6.9095610868e+01, 2.8280540762e+01, -2.0000000000e+01
8.4508000000e+09, -3.1170550000e-04, 1.6025500000e-04, -6.9106531788e+01, 2.7799451730e+01, -2.0000000000e+01
8.4509000000e+09, -3.2653810000e-04, 1.4230150000e-04, -6.8966176202e+01, 2.7863361006e+01, -2.0000000000e+01
8.4510000000e+09, -3.2679270000e-04, 1.3667060000e-04, -6.9014520660e+01, 2.7878221617e+01, -2.0000000000e+01
8.4511000000e+09, -3.0558910000e-04, 1.7324110000e-04, -6.9086947765e+01, 2.7758601738e+01, -2.0000000000e+01
8.4512000000e+09, -2.7215320000e-04, 2.2165740000e-04, -6.9093915227e+01, 2.7590838942e+01, -2.0000000000e+01
8.4513000000e+09, -1.9992080000e-04, 2.7813400000e-04, -6.9306025957e+01, 2.7326765303e+01, -2.0000000000e+01
